Order ID,Product,Quantity Ordered,Price Each,Total Price,Purchase Address,Order Date,time,Street,City,State,Zip code
187926,USB-C Charging Cable,1,11.95,11.95,"206 Sunset St, Austin, TX 73301",4/13/2019,11:27:00 AM,206 Sunset St, Austin,TX,73301
187927,Wired Headphones,1,11.99,11.99,"771 Main St, New York City, NY 10001",4/3/2019,12:31:00 PM,771 Main St, New York City,NY,10001
187928,USB-C Charging Cable,2,11.95,23.9,"259 Johnson St, San Francisco, CA 94016",4/22/2019,7:55:00 PM,259 Johnson St, San Francisco,CA,94016
187929,Apple Airpods Headphones,1,150,150,"6 Lake St, San Francisco, CA 94016",4/9/2019,2:51:00 PM,6 Lake St, San Francisco,CA,94016
187930,AAA Batteries (4-pack),1,2.99,2.99,"118 5th St, San Francisco, CA 94016",4/6/2019,5:56:00 PM,118 5th St, San Francisco,CA,94016
187931,AA Batteries (4-pack),1,3.84,3.84,"344 Cedar St, San Francisco, CA 94016",4/16/2019,2:31:00 PM,344 Cedar St, San Francisco,CA,94016
187932,Vareebadd Phone,1,400,400,"154 8th St, Portland, OR 97035",4/11/2019,7:47:00 PM,154 8th St, Portland,OR,97035
187932,USB-C Charging Cable,1,11.95,11.95,"154 8th St, Portland, OR 97035",4/11/2019,7:47:00 PM,154 8th St, Portland,OR,97035
187933,AA Batteries (4-pack),1,3.84,3.84,"394 Cherry St, San Francisco, CA 94016",4/19/2019,4:44:00 AM,394 Cherry St, San Francisco,CA,94016
187934,Wired Headphones,1,11.99,11.99,"415 Jefferson St, Seattle, WA 98101",4/29/2019,11:50:00 AM,415 Jefferson St, Seattle,WA,98101
187935,AA Batteries (4-pack),1,3.84,3.84,"967 Chestnut St, San Francisco, CA 94016",4/10/2019,8:55:00 PM,967 Chestnut St, San Francisco,CA,94016
187936,Bose SoundSport Headphones,1,99.99,99.99,"241 Walnut St, San Francisco, CA 94016",4/13/2019,6:24:00 AM,241 Walnut St, San Francisco,CA,94016
187937,AAA Batteries (4-pack),2,2.99,5.98,"302 Sunset St, Boston, MA 02215",4/17/2019,8:00:00 AM,302 Sunset St, Boston,MA,2215
187938,Wired Headphones,1,11.99,11.99,"61 Center St, San Francisco, CA 94016",4/3/2019,5:05:00 PM,61 Center St, San Francisco,CA,94016
187939,Bose SoundSport Headphones,1,99.99,99.99,"784 Meadow St, New York City, NY 10001",4/21/2019,12:15:00 PM,784 Meadow St, New York City,NY,10001
187940,Wired Headphones,1,11.99,11.99,"869 Sunset St, San Francisco, CA 94016",4/30/2019,4:06:00 PM,869 Sunset St, San Francisco,CA,94016
187941,Lightning Charging Cable,1,14.95,14.95,"28 13th St, Atlanta, GA 30301",4/23/2019,9:25:00 PM,28 13th St, Atlanta,GA,30301
187942,27in 4K Gaming Monitor,1,389.99,389.99,"598 5th St, San Francisco, CA 94016",4/25/2019,7:19:00 AM,598 5th St, San Francisco,CA,94016
187943,Lightning Charging Cable,1,14.95,14.95,"764 9th St, Los Angeles, CA 90001",4/3/2019,2:40:00 PM,764 9th St, Los Angeles,CA,90001
187944,AAA Batteries (4-pack),1,2.99,2.99,"705 Willow St, Boston, MA 02215",4/17/2019,7:45:00 PM,705 Willow St, Boston,MA,2215
187945,Vareebadd Phone,1,400,400,"549 Jefferson St, Seattle, WA 98101",4/24/2019,1:17:00 PM,549 Jefferson St, Seattle,WA,98101
187946,27in FHD Monitor,1,149.99,149.99,"669 Center St, Seattle, WA 98101",4/9/2019,12:09:00 PM,669 Center St, Seattle,WA,98101
187947,AAA Batteries (4-pack),1,2.99,2.99,"647 1st St, Los Angeles, CA 90001",4/8/2019,6:18:00 PM,647 1st St, Los Angeles,CA,90001
187948,USB-C Charging Cable,1,11.95,11.95,"721 12th St, Los Angeles, CA 90001",4/27/2019,3:49:00 PM,721 12th St, Los Angeles,CA,90001
187949,Vareebadd Phone,1,400,400,"743 Park St, Seattle, WA 98101",4/8/2019,4:32:00 PM,743 Park St, Seattle,WA,98101
187950,USB-C Charging Cable,1,11.95,11.95,"213 Forest St, Los Angeles, CA 90001",4/3/2019,12:45:00 PM,213 Forest St, Los Angeles,CA,90001
187951,iPhone,1,700,700,"83 Elm St, Atlanta, GA 30301",4/25/2019,8:27:00 PM,83 Elm St, Atlanta,GA,30301
187952,AAA Batteries (4-pack),1,2.99,2.99,"891 1st St, New York City, NY 10001",4/8/2019,1:26:00 PM,891 1st St, New York City,NY,10001
187953,AAA Batteries (4-pack),1,2.99,2.99,"848 14th St, Seattle, WA 98101",4/8/2019,4:19:00 PM,848 14th St, Seattle,WA,98101
187954,27in FHD Monitor,1,149.99,149.99,"872 Adams St, Portland, OR 97035",4/19/2019,9:04:00 AM,872 Adams St, Portland,OR,97035
187955,Google Phone,1,600,600,"818 River St, Dallas, TX 75001",4/3/2019,2:51:00 PM,818 River St, Dallas,TX,75001
187955,USB-C Charging Cable,1,11.95,11.95,"818 River St, Dallas, TX 75001",4/3/2019,2:51:00 PM,818 River St, Dallas,TX,75001
187956,34in Ultrawide Monitor,1,379.99,379.99,"649 10th St, San Francisco, CA 94016",4/28/2019,5:08:00 PM,649 10th St, San Francisco,CA,94016
187957,USB-C Charging Cable,2,11.95,23.9,"367 Adams St, Boston, MA 02215",4/18/2019,3:53:00 AM,367 Adams St, Boston,MA,2215
187958,Apple Airpods Headphones,1,150,150,"715 Sunset St, Los Angeles, CA 90001",4/24/2019,5:54:00 PM,715 Sunset St, Los Angeles,CA,90001
187959,Wired Headphones,1,11.99,11.99,"609 11th St, New York City, NY 10001",4/6/2019,1:49:00 AM,609 11th St, New York City,NY,10001
187960,AA Batteries (4-pack),1,3.84,3.84,"281 Lakeview St, San Francisco, CA 94016",4/9/2019,3:29:00 PM,281 Lakeview St, San Francisco,CA,94016
187961,AAA Batteries (4-pack),1,2.99,2.99,"198 7th St, New York City, NY 10001",4/27/2019,12:18:00 AM,198 7th St, New York City,NY,10001
187962,AA Batteries (4-pack),1,3.84,3.84,"447 Lincoln St, Dallas, TX 75001",4/25/2019,12:25:00 AM,447 Lincoln St, Dallas,TX,75001
187963,27in FHD Monitor,1,149.99,149.99,"775 Chestnut St, New York City, NY 10001",4/14/2019,11:18:00 AM,775 Chestnut St, New York City,NY,10001
187964,AAA Batteries (4-pack),1,2.99,2.99,"47 10th St, San Francisco, CA 94016",4/3/2019,10:53:00 AM,47 10th St, San Francisco,CA,94016
187965,Google Phone,1,600,600,"307 5th St, Seattle, WA 98101",4/22/2019,11:49:00 PM,307 5th St, Seattle,WA,98101
187966,AA Batteries (4-pack),1,3.84,3.84,"893 9th St, San Francisco, CA 94016",4/27/2019,9:57:00 PM,893 9th St, San Francisco,CA,94016
187967,Vareebadd Phone,1,400,400,"154 Dogwood St, Los Angeles, CA 90001",4/20/2019,1:56:00 PM,154 Dogwood St, Los Angeles,CA,90001
187967,USB-C Charging Cable,1,11.95,11.95,"154 Dogwood St, Los Angeles, CA 90001",4/20/2019,1:56:00 PM,154 Dogwood St, Los Angeles,CA,90001
187967,Bose SoundSport Headphones,1,99.99,99.99,"154 Dogwood St, Los Angeles, CA 90001",4/20/2019,1:56:00 PM,154 Dogwood St, Los Angeles,CA,90001
187968,USB-C Charging Cable,1,11.95,11.95,"28 12th St, New York City, NY 10001",4/2/2019,11:50:00 AM,28 12th St, New York City,NY,10001
187969,Vareebadd Phone,1,400,400,"402 Chestnut St, Atlanta, GA 30301",4/24/2019,12:56:00 PM,402 Chestnut St, Atlanta,GA,30301
187970,Google Phone,1,600,600,"11 Madison St, New York City, NY 10001",4/20/2019,5:07:00 PM,11 Madison St, New York City,NY,10001
187970,USB-C Charging Cable,1,11.95,11.95,"11 Madison St, New York City, NY 10001",4/20/2019,5:07:00 PM,11 Madison St, New York City,NY,10001
187971,Lightning Charging Cable,1,14.95,14.95,"805 Forest St, Los Angeles, CA 90001",4/19/2019,4:39:00 PM,805 Forest St, Los Angeles,CA,90001
187972,AA Batteries (4-pack),1,3.84,3.84,"239 Forest St, Dallas, TX 75001",4/19/2019,8:03:00 AM,239 Forest St, Dallas,TX,75001
187973,Wired Headphones,1,11.99,11.99,"830 5th St, Los Angeles, CA 90001",4/19/2019,6:36:00 PM,830 5th St, Los Angeles,CA,90001
187974,Macbook Pro Laptop,1,1700,1700,"325 Wilson St, Los Angeles, CA 90001",4/3/2019,10:58:00 AM,325 Wilson St, Los Angeles,CA,90001
187975,Wired Headphones,1,11.99,11.99,"495 North St, New York City, NY 10001",4/8/2019,4:12:00 PM,495 North St, New York City,NY,10001
187976,LG Dryer,1,600,600,"398 Cherry St, Atlanta, GA 30301",4/19/2019,5:13:00 PM,398 Cherry St, Atlanta,GA,30301
187977,Lightning Charging Cable,2,14.95,29.9,"88 Forest St, San Francisco, CA 94016",4/5/2019,2:16:00 PM,88 Forest St, San Francisco,CA,94016
187978,Google Phone,1,600,600,"810 Sunset St, New York City, NY 10001",4/2/2019,12:57:00 PM,810 Sunset St, New York City,NY,10001
187978,Bose SoundSport Headphones,1,99.99,99.99,"810 Sunset St, New York City, NY 10001",4/2/2019,12:57:00 PM,810 Sunset St, New York City,NY,10001
187979,AAA Batteries (4-pack),1,2.99,2.99,"85 North St, Boston, MA 02215",4/13/2019,1:44:00 PM,85 North St, Boston,MA,2215
187980,Google Phone,1,600,600,"857 2nd St, Los Angeles, CA 90001",4/18/2019,1:40:00 PM,857 2nd St, Los Angeles,CA,90001
187981,Lightning Charging Cable,1,14.95,14.95,"920 Lake St, Atlanta, GA 30301",4/7/2019,11:55:00 AM,920 Lake St, Atlanta,GA,30301
187982,iPhone,2,700,1400,"213 6th St, Atlanta, GA 30301",4/6/2019,10:03:00 PM,213 6th St, Atlanta,GA,30301
187983,Lightning Charging Cable,1,14.95,14.95,"881 Maple St, Austin, TX 73301",4/17/2019,7:58:00 PM,881 Maple St, Austin,TX,73301
187984,Macbook Pro Laptop,1,1700,1700,"153 Walnut St, Portland, ME 04101",4/2/2019,6:00:00 AM,153 Walnut St, Portland,ME,4101
187985,AA Batteries (4-pack),1,3.84,3.84,"651 Cedar St, San Francisco, CA 94016",4/25/2019,2:36:00 PM,651 Cedar St, San Francisco,CA,94016
187986,USB-C Charging Cable,1,11.95,11.95,"861 Adams St, Los Angeles, CA 90001",4/29/2019,2:43:00 PM,861 Adams St, Los Angeles,CA,90001
187987,Lightning Charging Cable,1,14.95,14.95,"416 Wilson St, Atlanta, GA 30301",4/3/2019,1:31:00 PM,416 Wilson St, Atlanta,GA,30301
187988,Bose SoundSport Headphones,1,99.99,99.99,"883 10th St, Dallas, TX 75001",4/13/2019,6:16:00 AM,883 10th St, Dallas,TX,75001
187989,AAA Batteries (4-pack),1,2.99,2.99,"589 13th St, Atlanta, GA 30301",4/14/2019,9:40:00 PM,589 13th St, Atlanta,GA,30301
187990,AA Batteries (4-pack),1,3.84,3.84,"974 Cedar St, Seattle, WA 98101",4/12/2019,12:26:00 PM,974 Cedar St, Seattle,WA,98101
187991,AA Batteries (4-pack),2,3.84,7.68,"576 Pine St, Boston, MA 02215",4/17/2019,6:42:00 PM,576 Pine St, Boston,MA,2215
187992,27in 4K Gaming Monitor,1,389.99,389.99,"303 Cedar St, Dallas, TX 75001",4/6/2019,2:19:00 PM,303 Cedar St, Dallas,TX,75001
187993,Lightning Charging Cable,1,14.95,14.95,"130 Jackson St, Los Angeles, CA 90001",4/30/2019,11:24:00 PM,130 Jackson St, Los Angeles,CA,90001
187994,Lightning Charging Cable,1,14.95,14.95,"551 River St, Los Angeles, CA 90001",4/29/2019,6:41:00 PM,551 River St, Los Angeles,CA,90001
187995,Apple Airpods Headphones,1,150,150,"265 9th St, San Francisco, CA 94016",4/27/2019,10:11:00 PM,265 9th St, San Francisco,CA,94016
187996,AAA Batteries (4-pack),1,2.99,2.99,"509 8th St, San Francisco, CA 94016",4/2/2019,4:35:00 PM,509 8th St, San Francisco,CA,94016
187997,USB-C Charging Cable,1,11.95,11.95,"765 Washington St, Los Angeles, CA 90001",4/22/2019,12:15:00 AM,765 Washington St, Los Angeles,CA,90001
187998,USB-C Charging Cable,1,11.95,11.95,"775 7th St, New York City, NY 10001",4/5/2019,4:42:00 PM,775 7th St, New York City,NY,10001
187999,AA Batteries (4-pack),1,3.84,3.84,"363 12th St, San Francisco, CA 94016",4/1/2019,7:51:00 AM,363 12th St, San Francisco,CA,94016
188000,27in FHD Monitor,1,149.99,149.99,"921 Wilson St, San Francisco, CA 94016",4/2/2019,6:11:00 PM,921 Wilson St, San Francisco,CA,94016
188001,iPhone,1,700,700,"721 Sunset St, Dallas, TX 75001",4/4/2019,7:08:00 AM,721 Sunset St, Dallas,TX,75001
188002,34in Ultrawide Monitor,1,379.99,379.99,"458 Madison St, Seattle, WA 98101",4/28/2019,1:50:00 PM,458 Madison St, Seattle,WA,98101
188003,Google Phone,1,600,600,"643 14th St, Los Angeles, CA 90001",4/25/2019,12:54:00 PM,643 14th St, Los Angeles,CA,90001
188004,Apple Airpods Headphones,1,150,150,"625 Maple St, Boston, MA 02215",4/8/2019,8:49:00 AM,625 Maple St, Boston,MA,2215
188005,Apple Airpods Headphones,1,150,150,"881 5th St, Austin, TX 73301",4/28/2019,12:18:00 PM,881 5th St, Austin,TX,73301
188006,AAA Batteries (4-pack),1,2.99,2.99,"870 Jackson St, Los Angeles, CA 90001",4/8/2019,11:11:00 AM,870 Jackson St, Los Angeles,CA,90001
188007,20in Monitor,1,109.99,109.99,"309 12th St, Atlanta, GA 30301",4/14/2019,7:55:00 PM,309 12th St, Atlanta,GA,30301
188008,Wired Headphones,1,11.99,11.99,"572 Lakeview St, Atlanta, GA 30301",4/15/2019,2:07:00 PM,572 Lakeview St, Atlanta,GA,30301
188009,USB-C Charging Cable,1,11.95,11.95,"367 Jackson St, Portland, ME 04101",4/24/2019,4:29:00 PM,367 Jackson St, Portland,ME,4101
188010,Wired Headphones,1,11.99,11.99,"861 Jefferson St, San Francisco, CA 94016",4/3/2019,4:24:00 AM,861 Jefferson St, San Francisco,CA,94016
188011,34in Ultrawide Monitor,1,379.99,379.99,"553 Church St, Boston, MA 02215",4/26/2019,12:53:00 AM,553 Church St, Boston,MA,2215
188012,Lightning Charging Cable,1,14.95,14.95,"981 Hill St, New York City, NY 10001",4/3/2019,4:59:00 PM,981 Hill St, New York City,NY,10001
188013,iPhone,1,700,700,"65 Cherry St, Dallas, TX 75001",4/23/2019,11:17:00 PM,65 Cherry St, Dallas,TX,75001
188014,AAA Batteries (4-pack),2,2.99,5.98,"336 Lake St, Atlanta, GA 30301",4/24/2019,7:32:00 PM,336 Lake St, Atlanta,GA,30301
188015,AAA Batteries (4-pack),1,2.99,2.99,"749 Chestnut St, Portland, OR 97035",4/28/2019,4:21:00 PM,749 Chestnut St, Portland,OR,97035
188016,AA Batteries (4-pack),1,3.84,3.84,"738 Spruce St, San Francisco, CA 94016",4/26/2019,6:38:00 PM,738 Spruce St, San Francisco,CA,94016
188017,Lightning Charging Cable,1,14.95,14.95,"857 Spruce St, Portland, OR 97035",4/30/2019,6:14:00 PM,857 Spruce St, Portland,OR,97035
188018,USB-C Charging Cable,1,11.95,11.95,"898 10th St, Los Angeles, CA 90001",4/23/2019,9:17:00 AM,898 10th St, Los Angeles,CA,90001
188019,Lightning Charging Cable,1,14.95,14.95,"462 Center St, Boston, MA 02215",4/20/2019,5:11:00 PM,462 Center St, Boston,MA,2215
188020,AA Batteries (4-pack),1,3.84,3.84,"820 11th St, Austin, TX 73301",4/25/2019,11:01:00 PM,820 11th St, Austin,TX,73301
188021,Macbook Pro Laptop,1,1700,1700,"3 Adams St, New York City, NY 10001",4/11/2019,6:07:00 PM,3 Adams St, New York City,NY,10001
188022,34in Ultrawide Monitor,1,379.99,379.99,"931 South St, San Francisco, CA 94016",4/13/2019,9:38:00 PM,931 South St, San Francisco,CA,94016
188023,AA Batteries (4-pack),1,3.84,3.84,"443 Ridge St, Seattle, WA 98101",4/17/2019,2:35:00 PM,443 Ridge St, Seattle,WA,98101
188024,AA Batteries (4-pack),1,3.84,3.84,"821 Maple St, San Francisco, CA 94016",4/19/2019,2:28:00 PM,821 Maple St, San Francisco,CA,94016
188025,Apple Airpods Headphones,1,150,150,"39 Park St, San Francisco, CA 94016",4/9/2019,8:07:00 PM,39 Park St, San Francisco,CA,94016
188026,27in FHD Monitor,1,149.99,149.99,"28 5th St, San Francisco, CA 94016",4/16/2019,8:54:00 PM,28 5th St, San Francisco,CA,94016
188026,Wired Headphones,1,11.99,11.99,"28 5th St, San Francisco, CA 94016",4/16/2019,8:54:00 PM,28 5th St, San Francisco,CA,94016
188027,Bose SoundSport Headphones,1,99.99,99.99,"862 Lincoln St, San Francisco, CA 94016",4/15/2019,3:32:00 PM,862 Lincoln St, San Francisco,CA,94016
188028,AAA Batteries (4-pack),1,2.99,2.99,"504 Madison St, Los Angeles, CA 90001",4/7/2019,11:25:00 AM,504 Madison St, Los Angeles,CA,90001
188028,USB-C Charging Cable,1,11.95,11.95,"504 Madison St, Los Angeles, CA 90001",4/7/2019,11:25:00 AM,504 Madison St, Los Angeles,CA,90001
188029,Google Phone,1,600,600,"389 8th St, Atlanta, GA 30301",4/7/2019,2:13:00 PM,389 8th St, Atlanta,GA,30301
188030,USB-C Charging Cable,1,11.95,11.95,"407 13th St, Los Angeles, CA 90001",4/21/2019,12:09:00 PM,407 13th St, Los Angeles,CA,90001
188031,27in FHD Monitor,1,149.99,149.99,"54 Willow St, Portland, ME 04101",4/5/2019,11:51:00 PM,54 Willow St, Portland,ME,4101
188032,AAA Batteries (4-pack),1,2.99,2.99,"126 Cedar St, San Francisco, CA 94016",4/8/2019,8:35:00 PM,126 Cedar St, San Francisco,CA,94016
188033,AA Batteries (4-pack),1,3.84,3.84,"897 4th St, New York City, NY 10001",4/23/2019,11:16:00 AM,897 4th St, New York City,NY,10001
188034,AA Batteries (4-pack),1,3.84,3.84,"364 Main St, Los Angeles, CA 90001",4/27/2019,2:00:00 AM,364 Main St, Los Angeles,CA,90001
188035,AAA Batteries (4-pack),1,2.99,2.99,"449 Wilson St, New York City, NY 10001",4/4/2019,2:18:00 PM,449 Wilson St, New York City,NY,10001
188036,USB-C Charging Cable,1,11.95,11.95,"68 Lakeview St, Seattle, WA 98101",4/29/2019,7:16:00 AM,68 Lakeview St, Seattle,WA,98101
188037,27in FHD Monitor,1,149.99,149.99,"273 Church St, New York City, NY 10001",4/30/2019,1:53:00 PM,273 Church St, New York City,NY,10001
188038,iPhone,1,700,700,"133 Chestnut St, Portland, OR 97035",4/30/2019,2:43:00 AM,133 Chestnut St, Portland,OR,97035
188038,Lightning Charging Cable,1,14.95,14.95,"133 Chestnut St, Portland, OR 97035",4/30/2019,2:43:00 AM,133 Chestnut St, Portland,OR,97035
188039,Apple Airpods Headphones,1,150,150,"759 13th St, Austin, TX 73301",4/3/2019,12:27:00 PM,759 13th St, Austin,TX,73301
188040,Lightning Charging Cable,1,14.95,14.95,"698 Johnson St, Los Angeles, CA 90001",4/7/2019,6:39:00 PM,698 Johnson St, Los Angeles,CA,90001
188041,iPhone,1,700,700,"395 Washington St, San Francisco, CA 94016",4/27/2019,12:29:00 PM,395 Washington St, San Francisco,CA,94016
188042,34in Ultrawide Monitor,1,379.99,379.99,"279 Chestnut St, New York City, NY 10001",4/20/2019,10:17:00 AM,279 Chestnut St, New York City,NY,10001
188043,Wired Headphones,1,11.99,11.99,"249 Lincoln St, San Francisco, CA 94016",4/25/2019,10:17:00 PM,249 Lincoln St, San Francisco,CA,94016
188044,27in 4K Gaming Monitor,1,389.99,389.99,"237 Highland St, San Francisco, CA 94016",4/16/2019,1:27:00 PM,237 Highland St, San Francisco,CA,94016
188045,Lightning Charging Cable,1,14.95,14.95,"521 Willow St, Los Angeles, CA 90001",4/5/2019,4:57:00 AM,521 Willow St, Los Angeles,CA,90001
188046,Lightning Charging Cable,2,14.95,29.9,"662 Walnut St, Dallas, TX 75001",4/19/2019,3:08:00 PM,662 Walnut St, Dallas,TX,75001
188047,USB-C Charging Cable,1,11.95,11.95,"555 9th St, San Francisco, CA 94016",4/19/2019,5:30:00 PM,555 9th St, San Francisco,CA,94016
188048,AA Batteries (4-pack),1,3.84,3.84,"483 Ridge St, Portland, OR 97035",4/27/2019,6:20:00 AM,483 Ridge St, Portland,OR,97035
188049,27in FHD Monitor,1,149.99,149.99,"62 Cherry St, San Francisco, CA 94016",4/22/2019,10:40:00 PM,62 Cherry St, San Francisco,CA,94016
188050,Bose SoundSport Headphones,1,99.99,99.99,"918 Dogwood St, Austin, TX 73301",4/22/2019,11:37:00 AM,918 Dogwood St, Austin,TX,73301
188051,27in FHD Monitor,1,149.99,149.99,"920 Dogwood St, Seattle, WA 98101",4/23/2019,4:39:00 AM,920 Dogwood St, Seattle,WA,98101
188052,Lightning Charging Cable,1,14.95,14.95,"877 Sunset St, Austin, TX 73301",4/3/2019,2:03:00 PM,877 Sunset St, Austin,TX,73301
188053,USB-C Charging Cable,1,11.95,11.95,"422 Spruce St, Los Angeles, CA 90001",4/10/2019,3:48:00 PM,422 Spruce St, Los Angeles,CA,90001
188054,Lightning Charging Cable,1,14.95,14.95,"698 Sunset St, Portland, OR 97035",4/25/2019,12:38:00 PM,698 Sunset St, Portland,OR,97035
188055,Lightning Charging Cable,1,14.95,14.95,"382 Hill St, San Francisco, CA 94016",4/16/2019,7:11:00 PM,382 Hill St, San Francisco,CA,94016
188056,AA Batteries (4-pack),1,3.84,3.84,"592 13th St, Portland, OR 97035",4/29/2019,2:27:00 PM,592 13th St, Portland,OR,97035
188057,Bose SoundSport Headphones,1,99.99,99.99,"434 Highland St, Boston, MA 02215",4/11/2019,8:46:00 AM,434 Highland St, Boston,MA,2215
188058,AAA Batteries (4-pack),1,2.99,2.99,"820 Madison St, Los Angeles, CA 90001",4/6/2019,11:46:00 AM,820 Madison St, Los Angeles,CA,90001
188059,AA Batteries (4-pack),1,3.84,3.84,"71 Center St, Los Angeles, CA 90001",4/20/2019,4:18:00 PM,71 Center St, Los Angeles,CA,90001
188060,Macbook Pro Laptop,1,1700,1700,"521 Pine St, Seattle, WA 98101",4/8/2019,8:15:00 AM,521 Pine St, Seattle,WA,98101
188061,Google Phone,1,600,600,"349 Hickory St, San Francisco, CA 94016",4/18/2019,11:24:00 AM,349 Hickory St, San Francisco,CA,94016
188062,AAA Batteries (4-pack),1,2.99,2.99,"148 Jackson St, Seattle, WA 98101",4/7/2019,6:20:00 PM,148 Jackson St, Seattle,WA,98101
188063,AAA Batteries (4-pack),1,2.99,2.99,"296 Walnut St, New York City, NY 10001",4/25/2019,9:42:00 AM,296 Walnut St, New York City,NY,10001
188064,Google Phone,1,600,600,"857 Lake St, Los Angeles, CA 90001",4/9/2019,4:26:00 PM,857 Lake St, Los Angeles,CA,90001
188065,AA Batteries (4-pack),1,3.84,3.84,"710 Ridge St, San Francisco, CA 94016",4/20/2019,10:12:00 PM,710 Ridge St, San Francisco,CA,94016
188066,Macbook Pro Laptop,1,1700,1700,"845 Jefferson St, Los Angeles, CA 90001",4/25/2019,9:20:00 AM,845 Jefferson St, Los Angeles,CA,90001
188067,Apple Airpods Headphones,1,150,150,"191 Elm St, Austin, TX 73301",4/2/2019,8:07:00 PM,191 Elm St, Austin,TX,73301
188068,27in 4K Gaming Monitor,1,389.99,389.99,"218 Center St, Seattle, WA 98101",4/14/2019,11:19:00 AM,218 Center St, Seattle,WA,98101
188069,AAA Batteries (4-pack),3,2.99,8.97,"472 Chestnut St, Atlanta, GA 30301",4/21/2019,2:07:00 PM,472 Chestnut St, Atlanta,GA,30301
188070,34in Ultrawide Monitor,1,379.99,379.99,"998 Madison St, San Francisco, CA 94016",4/18/2019,11:50:00 AM,998 Madison St, San Francisco,CA,94016
188070,USB-C Charging Cable,1,11.95,11.95,"998 Madison St, San Francisco, CA 94016",4/18/2019,11:50:00 AM,998 Madison St, San Francisco,CA,94016
188071,Lightning Charging Cable,1,14.95,14.95,"520 Wilson St, Atlanta, GA 30301",4/18/2019,8:10:00 PM,520 Wilson St, Atlanta,GA,30301
